,Volcano_Name,Volcano_Type,Country,Region,Subregion,epoch_period,Last_Eruption,Latitude,Longitude,population_within_5km,population_within_10km,population_within_30km,population_within_100km,Summit,Elevation
1973,Lunar Crater,Pyroclastic cone,United States,Volcanic Region,USA (Nevada),pleistocene,Pleistocene,38.48,-115.97,39295.0,194312.0,665160.0,12748840.0,2255,7398
1978,Madarao,Stratovolcano,Japan,Volcanic Region,Honshu,pleistocene,Pleistocene,36.834,138.278,2737.0,4331.0,40811.0,1223589.0,1382,4534
1988,Makanru Island,Stratovolcano,Russia,Volcanic Region,Kuril Islands,pleistocene,Pleistocene,49.785,154.429,10822.0,176032.0,5685941.0,23133031.0,1136,3727
1989,Malabar,Stratovolcano,Indonesia,Volcanic Region,Java,pleistocene,Pleistocene,-7.132,107.639,2397210.0,2397210.0,3218499.0,22950711.0,2307,7569
2000,Mandalawangi,Stratovolcano,Indonesia,Volcanic Region,Java,pleistocene,Pleistocene,-7.058,107.864,1054.0,21434.0,343169.0,3441094.0,1631,5351
2006,Maripipi,Unknown,Philippines,Volcanic Region,Central Philippines,pleistocene,Pleistocene,11.8,124.33,117.0,532.0,27958.0,475588.0,924,3031
2010,Masahuat Volcanic Field,Stratovolcano,El Salvador,Volcanic Region,El Salvador and Honduras,pleistocene,Pleistocene,14.2,-89.4,9.0,19.0,492.0,4403.0,1005,3297
2075,"Negro, Cerro",Shield,Costa Rica,Volcanic Region,Costa Rica,pleistocene,Pleistocene,10.462,-83.855,112.0,112.0,406.0,8463.0,136,446
2081,"Nevado, Cerro",Volcanic field,Argentina,Volcanic Region,Central Chile and Argentina,pleistocene,Pleistocene,-35.58,-68.489,58168.0,58168.0,78676.0,421077.0,3791,12438
2124,Oliver-Speight,Submarine,New Zealand,Volcanic Region,New Zealand,pleistocene,Pleistocene,-32.388,-179.591,21.0,182.0,1246.0,17574.0,-1840,-6037
2137,Ostanets,Shield,Russia,Volcanic Region,Kamchatka Peninsula,pleistocene,Pleistocene,52.146,157.322,14.0,14.0,34.0,8527.0,719,2359
2143,Ovalny,Shield,Russia,Volcanic Region,Kamchatka Peninsula,pleistocene,Pleistocene,56.98,158.98,5.0,29.0,659.0,7138.0,732,2402
2148,Pacdahauan,Unknown,Philippines,Volcanic Region,Central Philippines,pleistocene,Pleistocene,11.404,124.509,7793.0,79870.0,311625.0,1869793.0,628,2060
2154,Paniri,Stratovolcano,Chile,Volcanic Region,"Northern Chile, Bolivia and Argentina",pleistocene,Pleistocene,-22.059,-68.228,91.0,474.0,9443.0,269944.0,5946,19508
2168,Pesawaran-Ratai,Stratovolcano,Indonesia,Volcanic Region,Sumatra,pleistocene,Pleistocene,-5.505,105.093,673.0,2765.0,87794.0,1850111.0,1575,5167
2188,Plosky,Shield,Russia,Volcanic Region,Kamchatka Peninsula,pleistocene,Pleistocene,57.83,160.25,653.0,47055.0,270617.0,862807.0,1255,4117
2215,Putoto,Submarine,Undersea Features,Volcanic Region,Kermadec Islands,pleistocene,Pleistocene,-27.857,-177.621,20275.0,181399.0,2409092.0,25745923.0,-260,-853
2218,Puyo,Pyroclastic cone,Ecuador,Volcanic Region,Ecuador,pleistocene,Pleistocene,-1.459,-77.917,5159.0,5159.0,33367.0,511150.0,1072,3517
2246,Rendova,Stratovolcano,Solomon Islands,Volcanic Region,Bougainville and Solomon Islands,pleistocene,Pleistocene,-8.47,157.33,2920.0,2920.0,11513.0,363602.0,1050,3445
2260,Rotorua,Caldera,New Zealand,Volcanic Region,New Zealand,pleistocene,Pleistocene,-38.08,176.27,1377.0,1724.0,2859.0,5368.0,757,2484
2268,Ryohaku Maruyama,Stratovolcano,Japan,Volcanic Region,Honshu,pleistocene,Pleistocene,36.046,136.8,43112.0,43112.0,99770.0,1978131.0,1786,5860
2294,San Pedro-San Pablo,Stratovolcano,Chile,Volcanic Region,"Northern Chile, Bolivia and Argentina",pleistocene,Pleistocene,-21.888,-68.391,20736.0,20736.0,33847.0,72402.0,6142,20151
2301,Sanggabuana,Stratovolcano,Indonesia,Volcanic Region,Java,pleistocene,Pleistocene,-6.58,107.22,86059.0,86059.0,106846.0,196479.0,1291,4236
2308,Santo Domingo Volcanic Field,Maar,Mexico,Volcanic Region,Mexico,pleistocene,Pleistocene,22.83,-100.08,2272.0,227058.0,1122253.0,7115052.0,1550,5085
2311,Sao Nicolau,Stratovolcano,Cape Verde,Volcanic Region,Cape Verde Islands,pleistocene,Pleistocene,16.62,-24.35,1251.0,12665.0,190926.0,190926.0,1270,4167
2312,Sao Tome,Shield,Sao Tome and Principe,Volcanic Region,Africa (western),pleistocene,Pleistocene,0.2,6.58,51018.0,63609.0,81522.0,123573.0,2024,6640
2314,Sapporo,Shield,Japan,Volcanic Region,Hokkaido,pleistocene,Pleistocene,42.898,141.204,15.0,15.0,15.0,2113.0,1294,4245
2344,Shiitokoro,Lava dome,Japan,Volcanic Region,Hokkaido,pleistocene,Pleistocene,43.61,143.184,21.0,166.0,29809.0,1179682.0,1336,4383
2348,Shiretoko,Stratovolcano,Japan,Volcanic Region,Hokkaido,pleistocene,Pleistocene,44.23,145.278,1907.0,6140.0,57356.0,3018745.0,1254,4114
2367,Sincholagua,Stratovolcano,Ecuador,Volcanic Region,Ecuador,pleistocene,Pleistocene,-0.534,-78.371,90526.0,90526.0,223438.0,4290753.0,4893,16053
2409,Sunequera,Shield,Bolivia,Volcanic Region,"Northern Chile, Bolivia and Argentina",pleistocene,Pleistocene,-21.98,-67.23,158.0,8090.0,120340.0,1759980.0,5899,19354
2441,Tauranga Volcanic Centre,Volcanic field,New Zealand,Volcanic Region,New Zealand,pleistocene,Pleistocene,-37.833,176.1,800.0,4272.0,323619.0,680856.0,200,656
2485,Toney Mountain,Shield,Antarctica,Volcanic Region,Antarctica and South Sandwich Islands,pleistocene,Pleistocene,-75.8,-115.83,23.0,442.0,13083.0,135356.0,3595,11795
2487,Torikabuto,Stratovolcano,Japan,Volcanic Region,Honshu,pleistocene,Pleistocene,36.836,138.587,205.0,940.0,12621.0,2616514.0,2038,6686
2490,Tortuguero,Pyroclastic cone,Costa Rica,Volcanic Region,Costa Rica,pleistocene,Pleistocene,10.586,-83.53,175047.0,175047.0,332834.0,3920102.0,119,390
2501,Tsaolingshan,Shield,Taiwan,Volcanic Region,Taiwan,pleistocene,Pleistocene,24.83,121.28,252532.0,252532.0,803365.0,6572125.0,347,1138
2510,Tumanniy,Shield,Russia,Volcanic Region,Kamchatka Peninsula,pleistocene,Pleistocene,51.191,156.939,454.0,454.0,6042.0,301037.0,681,2234
2518,Tuzovsky,Shield,Russia,Volcanic Region,Kamchatka Peninsula,pleistocene,Pleistocene,57.32,159.967,4170.0,4170.0,6719.0,264757.0,1516,4974
2541,Unnamed,Cone,Vietnam,Volcanic Region,Southeast Asia,pleistocene,Pleistocene,19.45,105.53,26.0,26.0,93.0,7111.0,Unknown,
2586,Usami,Stratovolcano,Japan,Volcanic Region,Honshu,pleistocene,Pleistocene,34.968,139.063,3344.0,8771.0,93852.0,1720737.0,592,1942
2590,Usun Apau Plateau,Unknown,Malaysia,Volcanic Region,Borneo,pleistocene,Pleistocene,2.75,114.67,2260.0,2260.0,2260.0,650270.0,Unknown,
2593,Uturuncu,Stratovolcano,Bolivia,Volcanic Region,"Northern Chile, Bolivia and Argentina",pleistocene,Pleistocene,-22.27,-67.18,67523.0,67523.0,149598.0,2014529.0,6008,19711
2623,Washington,Shield,United States,Volcanic Region,USA (Oregon),pleistocene,Pleistocene,44.332,-121.837,48.0,48.0,48.0,433.0,2376,7795
2624,Waw an Namous,Caldera,Libya,Volcanic Region,Africa (northern),pleistocene,Pleistocene,24.906,17.772,60290.0,175081.0,2494318.0,20876714.0,470,1542
2642,"Yayantique, Cerro",Stratovolcano,El Salvador,Volcanic Region,El Salvador and Honduras,pleistocene,Pleistocene,13.435,-87.999,136.0,1241.0,36600.0,744096.0,613,2011
2643,"Yeguada, La",Stratovolcano,Panama,Volcanic Region,Panama,pleistocene,Pleistocene,8.47,-80.82,94.0,1571.0,15775.0,580885.0,1297,4255
